Freq.	V(h)
1.44367168459612e+001	(-9.36393550654437e+001dB,-5.27320711294629e+000°)
1.45475781084803e+001	(-9.33723679124538e+001dB,-5.31397382543493e+000°)
1.46592906877952e+001	(-9.31053620328918e+001dB,-5.35505998387451e+000°)
1.47718611212686e+001	(-9.28383371340718e+001dB,-5.39646819183663e+000°)
1.48852959964645e+001	(-9.25712929186708e+001dB,-5.43820107646242e+000°)
1.49996019515335e+001	(-9.23042290846525e+001dB,-5.48026128872992e+000°)
1.51147856756014e+001	(-9.20371453251914e+001dB,-5.52265150372552e+000°)
1.52308539091604e+001	(-9.17700413285945e+001dB,-5.56537442091982e+000°)
1.53478134444639e+001	(-9.15029167782214e+001dB,-5.60843276444753e+000°)
1.54656711259240e+001	(-9.12357713524044e+001dB,-5.65182928339238e+000°)
1.55844338505115e+001	(-9.09686047243657e+001dB,-5.69556675207596e+000°)
1.57041085681601e+001	(-9.07014165621341e+001dB,-5.73964797035165e+000°)
1.58247022821727e+001	(-9.04342065284601e+001dB,-5.78407576390310e+000°)
1.59462220496315e+001	(-9.01669742807293e+001dB,-5.82885298454763e+000°)
1.60686749818109e+001	(-8.98997194708743e+001dB,-5.87398251054445e+000°)
1.61920682445935e+001	(-8.96324417452856e+001dB,-5.91946724690818e+000°)
1.63164090588897e+001	(-8.93651407447203e+001dB,-5.96531012572717e+000°)
1.64417047010601e+001	(-8.90978161042095e+001dB,-6.01151410648757e+000°)
1.65679625033412e+001	(-8.88304674529641e+001dB,-6.05808217640234e+000°)
1.66951898542747e+001	(-8.85630944142789e+001dB,-6.10501735074589e+000°)
1.68233941991399e+001	(-8.82956966054353e+001dB,-6.15232267319468e+000°)
1.69525830403891e+001	(-8.80282736376016e+001dB,-6.20000121617305e+000°)
1.70827639380869e+001	(-8.77608251157323e+001dB,-6.24805608120534e+000°)
1.72139445103527e+001	(-8.74933506384654e+001dB,-6.29649039927374e+000°)
1.73461324338060e+001	(-8.72258497980175e+001dB,-6.34530733118241e+000°)
1.74793354440162e+001	(-8.69583221800776e+001dB,-6.39451006792802e+000°)
1.76135613359550e+001	(-8.66907673636990e+001dB,-6.44410183107639e+000°)
1.77488179644528e+001	(-8.64231849211884e+001dB,-6.49408587314590e+000°)
1.78851132446578e+001	(-8.61555744179946e+001dB,-6.54446547799759e+000°)
1.80224551524998e+001	(-8.58879354125936e+001dB,-6.59524396123215e+000°)
1.81608517251567e+001	(-8.56202674563730e+001dB,-6.64642467059382e+000°)
1.83003110615248e+001	(-8.53525700935131e+001dB,-6.69801098638154e+000°)
1.84408413226929e+001	(-8.50848428608671e+001dB,-6.75000632186749e+000°)
1.85824507324196e+001	(-8.48170852878382e+001dB,-6.80241412372300e+000°)
1.87251475776147e+001	(-8.45492968962550e+001dB,-6.85523787245240e+000°)
1.88689402088244e+001	(-8.42814772002444e+001dB,-6.90848108283443e+000°)
1.90138370407196e+001	(-8.40136257061026e+001dB,-6.96214730437188e+000°)
1.91598465525883e+001	(-8.37457419121631e+001dB,-7.01624012174952e+000°)
1.93069772888323e+001	(-8.34778253086631e+001dB,-7.07076315530024e+000°)
1.94552378594665e+001	(-8.32098753776068e+001dB,-7.12572006148004e+000°)
1.96046369406234e+001	(-8.29418915926267e+001dB,-7.18111453335173e+000°)
1.97551832750605e+001	(-8.26738734188420e+001dB,-7.23695030107780e+000°)
1.99068856726719e+001	(-8.24058203127147e+001dB,-7.29323113242226e+000°)
2.00597530110039e+001	(-8.21377317219029e+001dB,-7.34996083326238e+000°)
2.02137942357747e+001	(-8.18696070851116e+001dB,-7.40714324810974e+000°)
2.03690183613975e+001	(-8.16014458319405e+001dB,-7.46478226064143e+000°)
2.05254344715085e+001	(-8.13332473827291e+001dB,-7.52288179424157e+000°)
2.06830517194980e+001	(-8.10650111483990e+001dB,-7.58144581255274e+000°)
2.08418793290463e+001	(-8.07967365302933e+001dB,-7.64047832003879e+000°)
2.10019265946637e+001	(-8.05284229200128e+001dB,-7.69998336255808e+000°)
2.11632028822338e+001	(-8.02600696992495e+001dB,-7.75996502794807e+000°)
2.13257176295621e+001	(-7.99916762396167e+001dB,-7.82042744662149e+000°)
2.14894803469281e+001	(-7.97232419024759e+001dB,-7.88137479217426e+000°)
2.16545006176419e+001	(-7.94547660387609e+001dB,-7.94281128200537e+000°)
2.18207880986050e+001	(-7.91862479887980e+001dB,-8.00474117794927e+000°)
2.19883525208752e+001	(-7.89176870821231e+001dB,-8.06716878692091e+000°)
2.21572036902365e+001	(-7.86490826372954e+001dB,-8.13009846157359e+000°)
2.23273514877726e+001	(-7.83804339617077e+001dB,-8.19353460097058e+000°)
2.24988058704450e+001	(-7.81117403513925e+001dB,-8.25748165126993e+000°)
2.26715768716763e+001	(-7.78430010908251e+001dB,-8.32194410642346e+000°)
2.28456746019366e+001	(-7.75742154527223e+001dB,-8.38692650889043e+000°)
2.30211092493356e+001	(-7.73053826978383e+001dB,-8.45243345036542e+000°)
2.31978910802188e+001	(-7.70365020747548e+001dB,-8.51846957252178e+000°)
2.33760304397680e+001	(-7.67675728196696e+001dB,-8.58503956777033e+000°)
2.35555377526070e+001	(-7.64985941561784e+001dB,-8.65214818003420e+000°)
2.37364235234117e+001	(-7.62295652950549e+001dB,-8.71980020553976e+000°)
2.39186983375242e+001	(-7.59604854340245e+001dB,-8.78800049362454e+000°)
2.41023728615731e+001	(-7.56913537575350e+001dB,-8.85675394756223e+000°)
2.42874578440971e+001	(-7.54221694365222e+001dB,-8.92606552540543e+000°)
2.44739641161744e+001	(-7.51529316281711e+001dB,-8.99594024084643e+000°)
2.46619025920561e+001	(-7.48836394756725e+001dB,-9.06638316409668e+000°)
2.48512842698053e+001	(-7.46142921079741e+001dB,-9.13739942278539e+000°)
2.50421202319403e+001	(-7.43448886395278e+001dB,-9.20899420287772e+000°)
2.52344216460838e+001	(-7.40754281700313e+001dB,-9.28117274961309e+000°)
2.54281997656156e+001	(-7.38059097841642e+001dB,-9.35394036846439e+000°)
2.56234659303317e+001	(-7.35363325513200e+001dB,-9.42730242611823e+000°)
2.58202315671078e+001	(-7.32666955253314e+001dB,-9.50126435147704e+000°)
2.60185081905677e+001	(-7.29969977441908e+001dB,-9.57583163668397e+000°)
2.62183074037577e+001	(-7.27272382297654e+001dB,-9.65100983817043e+000°)
2.64196408988249e+001	(-7.24574159875057e+001dB,-9.72680457772760e+000°)
2.66225204577021e+001	(-7.21875300061490e+001dB,-9.80322154360232e+000°)
2.68269579527969e+001	(-7.19175792574160e+001dB,-9.88026649161788e+000°)
2.70329653476864e+001	(-7.16475626957018e+001dB,-9.95794524632063e+000°)
2.72405546978174e+001	(-7.13774792577603e+001dB,-1.00362637021533e+001°)
2.74497381512121e+001	(-7.11073278623824e+001dB,-1.01152278246553e+001°)
2.76605279491787e+001	(-7.08371074100669e+001dB,-1.01948436516908e+001°)
2.78729364270279e+001	(-7.05668167826851e+001dB,-1.02751172947067e+001°)
2.80869760147946e+001	(-7.02964548431386e+001dB,-1.03560549400185e+001°)
2.83026592379655e+001	(-7.00260204350092e+001dB,-1.04376628501285e+001°)
2.85199987182121e+001	(-6.97555123822022e+001dB,-1.05199473650741e+001°)
2.87390071741289e+001	(-6.94849294885819e+001dB,-1.06029149038090e+001°)
2.89596974219785e+001	(-6.92142705375990e+001dB,-1.06865719656173e+001°)
2.91820823764405e+001	(-6.89435342919110e+001dB,-1.07709251315623e+001°)
2.94061750513684e+001	(-6.86727194929937e+001dB,-1.08559810659701e+001°)
2.96319885605503e+001	(-6.84018248607448e+001dB,-1.09417465179494e+001°)
2.98595361184767e+001	(-6.81308490930787e+001dB,-1.10282283229495e+001°)
3.00888310411137e+001	(-6.78597908655130e+001dB,-1.11154334043556e+001°)
3.03198867466826e+001	(-6.75886488307459e+001dB,-1.12033687751242e+001°)
3.05527167564443e+001	(-6.73174216182240e+001dB,-1.12920415394602e+001°)
3.07873346954915e+001	(-6.70461078337012e+001dB,-1.13814588945345e+001°)
3.10237542935453e+001	(-6.67747060587880e+001dB,-1.14716281322463e+001°)
3.12619893857592e+001	(-6.65032148504903e+001dB,-1.15625566410294e+001°)
3.15020539135284e+001	(-6.62316327407384e+001dB,-1.16542519077048e+001°)
3.17439619253057e+001	(-6.59599582359060e+001dB,-1.17467215193806e+001°)
3.19877275774235e+001	(-6.56881898163175e+001dB,-1.18399731654013e+001°)
3.22333651349227e+001	(-6.54163259357453e+001dB,-1.19340146393474e+001°)
3.24808889723869e+001	(-6.51443650208949e+001dB,-1.20288538410864e+001°)
3.27303135747838e+001	(-6.48723054708792e+001dB,-1.21244987788792e+001°)
3.29816535383130e+001	(-6.46001456566807e+001dB,-1.22209575715401e+001°)
3.32349235712601e+001	(-6.43278839206007e+001dB,-1.23182384506557e+001°)
3.34901384948571e+001	(-6.40555185756972e+001dB,-1.24163497628613e+001°)
3.37473132441504e+001	(-6.37830479052091e+001dB,-1.25152999721794e+001°)
3.40064628688741e+001	(-6.35104701619671e+001dB,-1.26150976624211e+001°)
3.42676025343311e+001	(-6.32377835677913e+001dB,-1.27157515396516e+001°)
3.45307475222804e+001	(-6.29649863128748e+001dB,-1.28172704347240e+001°)
3.47959132318315e+001	(-6.26920765551527e+001dB,-1.29196633058815e+001°)
3.50631151803454e+001	(-6.24190524196563e+001dB,-1.30229392414320e+001°)
3.53323690043429e+001	(-6.21459119978522e+001dB,-1.31271074624960e+001°)
3.56036904604195e+001	(-6.18726533469662e+001dB,-1.32321773258318e+001°)
3.58770954261673e+001	(-6.15992744892896e+001dB,-1.33381583267392e+001°)
3.61525999011044e+001	(-6.13257734114712e+001dB,-1.34450601020451e+001°)
3.64302200076111e+001	(-6.10521480637903e+001dB,-1.35528924331739e+001°)
3.67099719918734e+001	(-6.07783963594132e+001dB,-1.36616652493051e+001°)
3.69918722248338e+001	(-6.05045161736313e+001dB,-1.37713886306215e+001°)
3.72759372031489e+001	(-6.02305053430811e+001dB,-1.38820728116506e+001°)
3.75621835501553e+001	(-5.99563616649445e+001dB,-1.39937281847037e+001°)
3.78506280168422e+001	(-5.96820828961297e+001dB,-1.41063653034145e+001°)
3.81412874828316e+001	(-5.94076667524323e+001dB,-1.42199948863816e+001°)
3.84341789573660e+001	(-5.91331109076745e+001dB,-1.43346278209183e+001°)
3.87293195803041e+001	(-5.88584129928243e+001dB,-1.44502751669147e+001°)
3.90267266231234e+001	(-5.85835705950910e+001dB,-1.45669481608134e+001°)
3.93264174899313e+001	(-5.83085812569993e+001dB,-1.46846582197060e+001°)
3.96284097184833e+001	(-5.80334424754388e+001dB,-1.48034169455526e+001°)
3.99327209812094e+001	(-5.77581517006903e+001dB,-1.49232361295298e+001°)
4.02393690862484e+001	(-5.74827063354267e+001dB,-1.50441277565115e+001°)
4.05483719784898e+001	(-5.72071037336877e+001dB,-1.51661040096879e+001°)
4.08597477406241e+001	(-5.69313411998291e+001dB,-1.52891772753269e+001°)
4.11735145942009e+001	(-5.66554159874438e+001dB,-1.54133601476846e+001°)
4.14896909006953e+001	(-5.63793252982553e+001dB,-1.55386654340688e+001°)
4.18082951625821e+001	(-5.61030662809816e+001dB,-1.56651061600626e+001°)
4.21293460244192e+001	(-5.58266360301696e+001dB,-1.57926955749141e+001°)
4.24528622739380e+001	(-5.55500315849979e+001dB,-1.59214471570976e+001°)
4.27788628431431e+001	(-5.52732499280486e+001dB,-1.60513746200541e+001°)
4.31073668094205e+001	(-5.49962879840451e+001dB,-1.61824919181167e+001°)
4.34383933966533e+001	(-5.47191426185570e+001dB,-1.63148132526299e+001°)
4.37719619763474e+001	(-5.44418106366684e+001dB,-1.64483530782684e+001°)
4.41080920687646e+001	(-5.41642887816117e+001dB,-1.65831261095650e+001°)
4.44468033440653e+001	(-5.38865737333624e+001dB,-1.67191473276545e+001°)
4.47881156234593e+001	(-5.36086621071958e+001dB,-1.68564319872438e+001°)
4.51320488803657e+001	(-5.33305504522040e+001dB,-1.69949956238152e+001°)
4.54786232415820e+001	(-5.30522352497710e+001dB,-1.71348540610746e+001°)
4.58278589884617e+001	(-5.27737129120057e+001dB,-1.72760234186532e+001°)
4.61797765581014e+001	(-5.24949797801297e+001dB,-1.74185201200728e+001°)
4.65343965445363e+001	(-5.22160321228209e+001dB,-1.75623609009876e+001°)
4.68917396999459e+001	(-5.19368661345089e+001dB,-1.77075628177110e+001°)
4.72518269358680e+001	(-5.16574779336213e+001dB,-1.78541432560423e+001°)
4.76146793244226e+001	(-5.13778635607809e+001dB,-1.80021199404039e+001°)
4.79803180995450e+001	(-5.10980189769491e+001dB,-1.81515109433026e+001°)
4.83487646582284e+001	(-5.08179400615161e+001dB,-1.83023346951298e+001°)
4.87200405617763e+001	(-5.05376226103350e+001dB,-1.84546099943145e+001°)
4.90941675370636e+001	(-5.02570623336978e+001dB,-1.86083560178431e+001°)
4.94711674778087e+001	(-4.99762548542518e+001dB,-1.87635923321649e+001°)
4.98510624458545e+001	(-4.96951957048534e+001dB,-1.89203389044974e+001°)
5.02338746724592e+001	(-4.94138803263579e+001dB,-1.90786161145508e+001°)
5.06196265595977e+001	(-4.91323040653430e+001dB,-1.92384447666895e+001°)
5.10083406812722e+001	(-4.88504621717625e+001dB,-1.93998461025506e+001°)
5.14000397848333e+001	(-4.85683497965291e+001dB,-1.95628418141400e+001°)
5.17947467923113e+001	(-4.82859619890233e+001dB,-1.97274540574275e+001°)
5.21924848017576e+001	(-4.80032936945246e+001dB,-1.98937054664645e+001°)
5.25932770885959e+001	(-4.77203397515638e+001dB,-2.00616191680468e+001°)
5.29971471069850e+001	(-4.74370948891927e+001dB,-2.02312187969501e+001°)
5.34041184911909e+001	(-4.71535537241679e+001dB,-2.04025285117631e+001°)
5.38142150569698e+001	(-4.68697107580458e+001dB,-2.05755730113472e+001°)
5.42274608029621e+001	(-4.65855603741854e+001dB,-2.07503775519520e+001°)
5.46438799120964e+001	(-4.63010968346561e+001dB,-2.09269679650195e+001°)
5.50634967530051e+001	(-4.60163142770453e+001dB,-2.11053706757073e+001°)
5.54863358814501e+001	(-4.57312067111637e+001dB,-2.12856127221688e+001°)
5.59124220417598e+001	(-4.54457680156435e+001dB,-2.14677217756257e+001°)
5.63417801682776e+001	(-4.51599919344256e+001dB,-2.16517261612714e+001°)
5.67744353868202e+001	(-4.48738720731316e+001dB,-2.18376548800484e+001°)
5.72104130161488e+001	(-4.45874018953158e+001dB,-2.20255376313413e+001°)
5.76497385694502e+001	(-4.43005747185929e+001dB,-2.22154048366331e+001°)
5.80924377558300e+001	(-4.40133837106372e+001dB,-2.24072876641728e+001°)
5.85385364818173e+001	(-4.37258218850465e+001dB,-2.26012180547066e+001°)
5.89880608528801e+001	(-4.34378820970668e+001dB,-2.27972287483268e+001°)
5.94410371749538e+001	(-4.31495570391728e+001dB,-2.29953533124977e+001°)
5.98974919559798e+001	(-4.28608392364961e+001dB,-2.31956261713181e+001°)
6.03574519074575e+001	(-4.25717210420983e+001dB,-2.33980826360885e+001°)
6.08209439460069e+001	(-4.22821946320800e+001dB,-2.36027589372492e+001°)
6.12879951949439e+001	(-4.19922520005205e+001dB,-2.38096922577653e+001°)
6.17586329858676e+001	(-4.17018849542421e+001dB,-2.40189207680355e+001°)
6.22328848602597e+001	(-4.14110851073898e+001dB,-2.42304836624077e+001°)
6.27107785710962e+001	(-4.11198438758209e+001dB,-2.44444211973905e+001°)
6.31923420844715e+001	(-4.08281524712966e+001dB,-2.46607747316526e+001°)
6.36776035812350e+001	(-4.05360018954660e+001dB,-2.48795867679125e+001°)
6.41665914586401e+001	(-4.02433829336366e+001dB,-2.51009009968214e+001°)
6.46593343320061e+001	(-3.99502861483201e+001dB,-2.53247623429558e+001°)
6.51558610363928e+001	(-3.96567018725464e+001dB,-2.55512170130371e+001°)
6.56562006282877e+001	(-3.93626202029345e+001dB,-2.57803125465096e+001°)
6.61603823873069e+001	(-3.90680309925127e+001dB,-2.60120978686102e+001°)
6.66684358179075e+001	(-3.87729238432751e+001dB,-2.62466233460796e+001°)
6.71803906511155e+001	(-3.84772880984663e+001dB,-2.64839408456681e+001°)
6.76962768462646e+001	(-3.81811128345809e+001dB,-2.67241037956038e+001°)
6.82161245927497e+001	(-3.78843868530683e+001dB,-2.69671672502004e+001°)
6.87399643117940e+001	(-3.75870986717286e+001dB,-2.72131879577943e+001°)
6.92678266582287e+001	(-3.72892365157895e+001dB,-2.74622244322162e+001°)
6.97997425222869e+001	(-3.69907883086491e+001dB,-2.77143370280116e+001°)
7.03357430314118e+001	(-3.66917416622715e+001dB,-2.79695880196459e+001°)
7.08758595520777e+001	(-3.63920838672234e+001dB,-2.82280416849419e+001°)
7.14201236916258e+001	(-3.60918018823335e+001dB,-2.84897643930170e+001°)
7.19685673001141e+001	(-3.57908823239636e+001dB,-2.87548246970075e+001°)
7.25212224721805e+001	(-3.54893114548727e+001dB,-2.90232934318869e+001°)
7.30781215489219e+001	(-3.51870751726607e+001dB,-2.92952438177079e+001°)
7.36392971197860e+001	(-3.48841589977735e+001dB,-2.95707515686232e+001°)
7.42047820244788e+001	(-3.45805480610540e+001dB,-2.98498950080657e+001°)
7.47746093548866e+001	(-3.42762270908206e+001dB,-3.01327551904973e+001°)
7.53488124570117e+001	(-3.39711803994566e+001dB,-3.04194160301670e+001°)
7.59274249329247e+001	(-3.36653918694913e+001dB,-3.07099644373529e+001°)
7.65104806427304e+001	(-3.33588449391555e+001dB,-3.10044904625985e+001°)
7.70980137065494e+001	(-3.30515225873926e+001dB,-3.13030874494929e+001°)
7.76900585065145e+001	(-3.27434073183061e+001dB,-3.16058521965895e+001°)
7.82866496887834e+001	(-3.24344811450255e+001dB,-3.19128851291034e+001°)
7.88878221655654e+001	(-3.21247255729713e+001dB,-3.22242904810768e+001°)
7.94936111171649e+001	(-3.18141215825015e+001dB,-3.25401764887614e+001°)
8.01040519940402e+001	(-3.15026496109205e+001dB,-3.28606555960229e+001°)
8.07191805188777e+001	(-3.11902895338341e+001dB,-3.31858446726402e+001°)
8.13390326886826e+001	(-3.08770206458334e+001dB,-3.35158652464446e+001°)
8.19636447768853e+001	(-3.05628216404928e+001dB,-3.38508437503197e+001°)
8.25930533354643e+001	(-3.02476705896677e+001dB,-3.41909117851695e+001°)
8.32272951970851e+001	(-2.99315449220805e+001dB,-3.45362064000565e+001°)
8.38664074772555e+001	(-2.96144214011861e+001dB,-3.48868703908097e+001°)
8.45104275764977e+001	(-2.92962761023087e+001dB,-3.52430526185167e+001°)
8.51593931825370e+001	(-2.89770843890495e+001dB,-3.56049083494343e+001°)
8.58133422725072e+001	(-2.86568208889657e+001dB,-3.59725996179835e+001°)
8.64723131151730e+001	(-2.83354594685283e+001dB,-3.63462956146430e+001°)
8.71363442731696e+001	(-2.80129732073726e+001dB,-3.67261731007114e+001°)
8.78054746052591e+001	(-2.76893343718635e+001dB,-3.71124168520842e+001°)
8.84797432686047e+001	(-2.73645143880051e+001dB,-3.75052201343838e+001°)
8.91591897210621e+001	(-2.70384838137381e+001dB,-3.79047852119859e+001°)
8.98438537234887e+001	(-2.67112123106782e+001dB,-3.83113238937208e+001°)
9.05337753420699e+001	(-2.63826686153677e+001dB,-3.87250581182757e+001°)
9.12289949506645e+001	(-2.60528205101264e+001dB,-3.91462205826011e+001°)
9.19295532331666e+001	(-2.57216347936145e+001dB,-3.95750554169297e+001°)
9.26354911858871e+001	(-2.53890772512402e+001dB,-4.00118189103450e+001°)
9.33468501199521e+001	(-2.50551126255785e+001dB,-4.04567802912049e+001°)
9.40636716637210e+001	(-2.47197045869992e+001dB,-4.09102225671239e+001°)
9.47859977652222e+001	(-2.43828157047459e+001dB,-4.13724434296572e+001°)
9.55138706946080e+001	(-2.40444074187538e+001dB,-4.18437562293111e+001°)
9.62473330466281e+001	(-2.37044400125502e+001dB,-4.23244910270318e+001°)
9.69864277431226e+001	(-2.33628725876486e+001dB,-4.28149957289039e+001°)
9.77311980355333e+001	(-2.30196630399234e+001dB,-4.33156373114182e+001°)
